Epoch,Loss,PSNR
60,0.06532604053616524,20.286877799526806
61,0.06785720363259315,20.53451161859043
62,0.06715731114149094,20.545653860142227
63,0.06432437539100647,20.517369060602924
64,0.06527190655469894,20.56511648503357
65,0.06371970683336257,20.539578247709958
66,0.06475547373294831,20.552856220139663
67,0.06747146144509315,20.58330808182351
68,0.06568855375051498,20.556729730988014
69,0.06437313854694367,20.369951105272243
70,0.06584685891866685,20.528299184135257
71,0.06714791268110275,20.554433233966375
72,0.06669234201312065,20.584945918925737
73,0.06778667911887169,20.614893754494062
74,0.06421662226319313,20.538768604253214
75,0.06512112349271774,20.633748987227655
76,0.06555975630879401,20.650076326584845
77,0.06604693710803985,20.660600705991598
78,0.06681134536862374,20.455732328466794
79,0.06732039049267768,20.656998286136947
80,0.06710589602589608,20.644627888339187
81,0.06425908863544465,20.593777810697034
82,0.06547977104783058,20.654741359588048
83,0.06551510989665985,20.608583206096565
84,0.06535831481218338,20.68355653578382
85,0.06672475829720498,20.694579031755165
86,0.0658963331580162,20.688268245802483
87,0.06248804420232773,20.689772022609368
88,0.06595787167549133,20.652025206908817
89,0.06517373770475388,20.680094450347028
90,0.06538319155573845,20.593132890513882
91,0.06682301625609398,20.599407609094747
92,0.06608706876635552,20.673498189429907
93,0.06413913875818253,20.703309573301826
94,0.06414330586791038,20.697873943107883
95,0.06546968102455139,20.72024346750908
96,0.06470485329627991,20.73759133805654
97,0.06436345174908638,20.692349503744524
98,0.0646347875893116,20.654584552185433
99,0.06508750304579734,20.57044557987028
100,0.06681857496500015,20.684169887065888
101,0.06475971102714538,20.64616437176294
102,0.06555810660123824,20.733341729650565
103,0.06374243974685669,20.702422805536095
104,0.06445385530591011,20.733952731394456
105,0.06670725375413894,20.671083159547678
106,0.06419153332710266,20.742049692521736
107,0.06478692188858987,20.747950021247718
108,0.06480092227458954,20.72450666033032
109,0.0636063639819622,20.731621955473496
110,0.06418019443750382,20.716053240284534
111,0.06509436711668969,20.60897501599047
112,0.06477268397808075,20.65142017217074
113,0.06521999552845954,20.74525206343327
114,0.06367538005113602,20.76163064481327
115,0.06533301174640656,20.774710982437323
116,0.06406557634472847,20.61523671648198
117,0.06380719497799874,20.557873836688216
118,0.06314664319157601,20.723395348374012
119,0.06542126730084419,20.753638107611312
120,0.0644425842165947,20.72299648482304
121,0.06447496205568314,20.679290790074102
122,0.06410438016057014,20.736070169379698
123,0.06438744887709617,20.774988846430578
124,0.06526345193386078,20.711927836055597
125,0.06674714237451554,20.74198842902476
126,0.06516651466488838,20.74674697538426
127,0.06479965344071388,20.657346616109763
128,0.06333823263645172,20.624520046986987
129,0.065630244910717,20.74884464690359
130,0.063512774258852,20.73430240449672
131,0.06682438462972641,20.73617293596812
132,0.0646650542318821,20.804066920679094
133,0.06521522790193558,20.737097528308524
134,0.06532934069633484,20.708561916589925
135,0.06543533697724342,20.74035884480933
136,0.06238082140684128,20.73022223498958
137,0.06507965192198753,20.70247603188092
138,0.06523443803191185,20.681485126477437
139,0.06512716740369796,20.497843959830227
140,0.06520010575652123,20.76345448964168
141,0.0649433809518814,20.791654540971738
142,0.06542483374476432,20.567120657434504
143,0.06509466096758842,20.713651016239712
144,0.06354230478405952,20.80560558966024
145,0.06485483825206756,20.781917282400368
146,0.06484910294413566,20.686213049481424
147,0.0642756250500679,20.762309712972378
148,0.06562190666794777,20.760726287980745
149,0.06381164878606796,20.80359875692391
150,0.06334321856498719,20.780351401539942
151,0.06475519001483918,20.796750961114363
152,0.06498540341854095,20.779392039596914
153,0.06561800241470336,20.792279310104266
154,0.06517473235726357,20.674022911516804
155,0.06496237695217133,20.807135045993416
156,0.06368703156709671,20.782967905013006
157,0.06497156828641891,20.78898142867023
158,0.06494118213653564,20.722783842428925
159,0.06435684695839881,20.798930989167022
160,0.0643430669605732,20.584323256991784
161,0.06548605844378472,20.652454531098865
162,0.06339187547564507,20.77867596361315
163,0.06286097690463066,20.808591474023327
164,0.0653089964389801,20.80149467434336
165,0.06392216891050338,20.79737834198638
166,0.06555438920855522,20.827470804546564
167,0.06470484748482704,20.820138239781848
168,0.06454024091362953,20.810839373195705
169,0.0658743804693222,20.79165084652175
170,0.06328031182289123,20.783955371723746
171,0.0655079984664917,20.661257942090973
172,0.06692703053355217,20.77634005640354
173,0.06436098754405975,20.78916729244168
174,0.06606913283467293,20.628666766242844
175,0.0646191181242466,20.760075177818035
176,0.06321400314569474,20.793550108834207
177,0.06538739919662476,20.82146937875204
178,0.06662798404693604,20.818141025113935
179,0.06472389057278632,20.779205210138397
180,0.06508044272661209,20.808521885193347
181,0.06378219187259675,20.769251518306035
182,0.06420517444610596,20.8252129562189
183,0.061889722645282745,20.80712831003084
184,0.0647659446299076,20.80697236613116
185,0.06544004276394844,20.78934622633116
186,0.0644825179874897,20.840775421454836
187,0.0648421947658062,20.785365768367488
188,0.065091300457716,20.831238982036908
189,0.06340210989117623,20.84624997952806
190,0.06415671169757843,20.802735220824395
191,0.06420445427298546,20.82656845300374
192,0.06468554884195328,20.81413999532434
193,0.06594914585351944,20.776049280550424
194,0.06473631963133812,20.807534642335074
195,0.06326778456568719,20.789012848619134
196,0.06504034236073494,20.85343456771699
197,0.06427011221647262,20.808786014081885
198,0.06331447511911392,20.856807449801792
199,0.06148429289460182,20.83807357896497
200,0.0660085941851139,20.8113489543014
201,0.06577714949846268,20.846453954179967
202,0.06453425377607346,20.80929393730877
203,0.06297632038593293,20.820812394788405
204,0.06456870198249817,20.72666754776775
205,0.06716062769293785,20.649830808542468
206,0.06617210239171982,20.799769357705745
207,0.06351384326815605,20.839098439494567
208,0.06261296004056931,20.82841703924557
209,0.0635020761191845,20.70543851093828
210,0.06535991102457046,20.82940833402618
211,0.06365842565894127,20.834804827704634
212,0.06496526777744294,20.837138463802813
213,0.06505319744348526,20.791528582499147
214,0.0642729677259922,20.865964587044022
215,0.06304714366793633,20.81099086294678
216,0.06544353887438774,20.814284015770387
217,0.06581030800938606,20.864921108902077
218,0.06438902422785758,20.777067134175027
219,0.06648394748568535,20.725177709749985
220,0.0642644514143467,20.76081317246958
221,0.06620843604207038,20.841761195336
222,0.06530293777585029,20.869039045335708
223,0.0636874832212925,20.852349852802952
224,0.06418658912181854,20.85913760119823
225,0.06517493814229965,20.775210518983076
226,0.06472627878189087,20.84366722318036
227,0.06289298593997955,20.83785523686943
228,0.06379316002130508,20.847449016987365
229,0.06405793711543083,20.8771945200946
230,0.0638408024609089,20.86640710625629
231,0.06425162136554718,20.797359479319457
232,0.06385037124156952,20.708261309735438
233,0.06415657132863999,20.806238097478026
234,0.06362712010741234,20.814197042107114
235,0.06634208306670189,20.70195077141775
236,0.06433948263525963,20.82158132493172
237,0.06461431786417961,20.861047986580676
238,0.06387505933642387,20.6334586775781
239,0.06627868190407753,20.84264735102133
240,0.0651803195476532,20.831323817225147
241,0.06269111171364784,20.88115753996953
242,0.06439179211854934,20.897647692634305
243,0.06390730068087577,20.82867942783628
244,0.06570925503969192,20.81672099578068
245,0.06478330239653587,20.843505058655133
246,0.06358623713254928,20.84653373903113
247,0.06395277932286263,20.780820082992335
248,0.06341703325510024,20.847459811640054
249,0.06558899194002152,20.814149485044517
250,0.06287135154008866,20.894787862456457
251,0.06375656753778458,20.849500381956275
252,0.064590103328228,20.85204188276752
253,0.06506467312574386,20.862403971362234
254,0.0631596003472805,20.840207811227497
255,0.06425848320126533,20.878153037557407
256,0.0633617539703846,20.870948275472646
257,0.06348636120557785,20.820080732766925
258,0.06472356408834458,20.830366182010216
259,0.06313329532742501,20.92388599171198
260,0.06469644248485565,20.805554517630114
261,0.06517679437994957,20.74426536058233
262,0.06474569082260132,20.822857426179397
263,0.06388535007834434,20.894335112811316
264,0.0637901009619236,20.85288632902925
265,0.06337395489215851,20.82330307343299
266,0.06561698347330093,20.85647742399904
267,0.06283421978354455,20.879646863168297
268,0.06463037058711052,20.801968860741205
269,0.06405882507562638,20.900312102792807
270,0.06418760821223259,20.8767317466786
271,0.0632661111652851,20.815849142325444
272,0.06436369359493256,20.827822240240206
273,0.06592963278293609,20.878505689088385
274,0.06504154309630394,20.886851874833383
275,0.06260995730757714,20.886889480873535
276,0.06477303117513657,20.862920801804847
277,0.06489291518926621,20.89941647319542
278,0.06375068321824073,20.903963211708966
279,0.06402250781655311,20.923300709388666
280,0.06420165523886681,20.870719750082735
281,0.0640200261771679,20.862273997756123
282,0.06515088185667992,20.889566330666028
283,0.06395383566617965,20.89455556120667
284,0.0655385421216488,20.866985627445786
285,0.06252301782369614,20.863193637568347
286,0.06210981100797653,20.893531861767713
287,0.0631265990436077,20.883743587546398
288,0.06584185406565667,20.813634223243753
289,0.0622652305662632,20.89488929288291
290,0.06313944935798645,20.86515397044486
291,0.06347387343645096,20.46658725443285
292,0.06602871552109718,20.838115318066
293,0.06584037005901337,20.856059181147177
294,0.06528704226016999,20.84736577826988
295,0.06343275591731072,20.879785848496837
296,0.06518549546599388,20.840725910402025
297,0.0635875940322876,20.86969271841082
298,0.0632499797642231,20.886876056656636
299,0.06332565560936927,20.863413472228643
300,0.06391173481941223,20.83678229586443
301,0.06351442486047745,20.956504141936072
302,0.06302935674786568,20.946455347933753
303,0.06181897133588791,20.95538854481597
304,0.06498438999056816,20.97922830056754
305,0.06313230574131012,20.974536442668107
306,0.06239586740732193,20.966627733614427
307,0.06456388354301452,20.93512630905207
308,0.06369670316576957,20.96893552973494
309,0.06159532397985459,20.98104322449956
310,0.062048107981681824,20.980098774593184
311,0.06270002603530883,20.98432999024371
312,0.06404999285936355,20.984746132705144
313,0.06232689782977104,20.99537567513485
314,0.06108266219496727,20.853653434711692
315,0.06423825308680535,20.98353826087749
316,0.06407383903861046,20.969621387195346
317,0.061933551430702206,20.973839607750502
318,0.06402023985981942,20.97236453839774
319,0.06201942622661591,20.99928581638706
320,0.06326804235577584,20.975035538439656
321,0.06378293812274932,20.99823154086916
322,0.06263870060443878,21.017299456094282
323,0.063170056194067,20.958014646611836
324,0.06345326915383338,20.982053369535247
325,0.06332148969173432,20.99926554987865
326,0.06194542869925499,20.97965553724846
327,0.06305685639381409,20.994975754294366
328,0.06521785646677017,20.9691138676265
329,0.062499077022075654,20.979159869541466
330,0.06321485683321953,20.998673503436624
331,0.06191918283700943,20.98795506927542
332,0.06379666030406952,20.993241485704704
333,0.06309233546257019,20.959818489169535
334,0.06444432616233825,20.939818648384467
335,0.06432674139738083,20.979049596927673
336,0.06387343034148216,20.952567538787367
337,0.06265675067901612,21.008054483755952
338,0.06436542302370071,20.95856839307911
339,0.06389459475874901,21.000248025782554
340,0.06316580325365066,21.014437209444846
341,0.06280122518539429,20.98171186853713
342,0.06297450989484787,20.97654777169463
343,0.06270408108830453,20.974915653207514
344,0.06251076951622964,21.01027489821637
345,0.06234223395586014,21.020177681007098
346,0.06372049063444138,20.94418528854885
347,0.06266559585928917,20.9822633097904
348,0.062188759446144104,21.007525934354987
349,0.06496156722307206,20.99385062634082
350,0.06089473351836205,20.995385045834066
351,0.06274287939071656,21.003003569117375
352,0.06370366409420967,20.947021961601628
353,0.06347093760967254,20.97874088879942
354,0.06310436859726906,21.006437712939757
355,0.06275399670004844,20.99467977072091
356,0.06139697000384331,20.971926300383565
357,0.06334966659545899,21.020912813792794
358,0.0646919234097004,21.012837455331027
359,0.0633093312382698,21.024370753352606
360,0.0638690309226513,20.935156515251656
361,0.0644903863966465,21.023123757009213
362,0.06446713671088218,21.0033042441059
363,0.06289479151368141,20.98727376185351
364,0.06341299220919609,20.97811349745373
365,0.06340562760829925,20.995256236183188
366,0.06223566070199013,21.033138595232085
367,0.06212997674942017,20.955150660334343
368,0.06335890024900437,21.014317587514213
369,0.06508176118135452,21.005842807983672
370,0.06308029934763909,21.00640424904533
371,0.06448344513773918,21.00660264433067
372,0.06341907396912574,21.011368567340217
373,0.06528373405337334,20.99045529188377
374,0.06276024550199509,21.004573062313174
375,0.06251858308911323,20.968205993629287
376,0.06413200944662094,21.009393701861566
377,0.0615933595597744,21.038223955298296
378,0.06441065058112144,20.978469711527886
379,0.06319893509149552,20.96057100574224
380,0.06402338162064553,21.01840321606216
381,0.0628412640094757,20.998433990275462
382,0.0638675956428051,21.021771498164615
383,0.06304985538125038,21.041940922004734
384,0.06272962495684624,21.019708618732633
385,0.06415023908019066,21.054367667243135
386,0.06257642567157745,21.012450361116283
387,0.06475481733679772,21.023629617215974
388,0.06371488228440285,21.03047428380451
389,0.06240273788571358,21.04355619664113
390,0.06313773423433304,21.005713851540236
391,0.06457868531346321,20.93377944882119
392,0.06369085475802422,21.03425058028729
393,0.06224901273846626,20.972370658909185
394,0.06238756164908409,21.007317904836125
395,0.064422966837883,20.992820295311358
396,0.06184888988733292,21.045160391601424
397,0.06422120437026024,21.013578274760672
398,0.06312734872102738,21.03814794902192
399,0.06478440806269646,21.052767973545038
400,0.06425637856125832,20.94000521013414
401,0.06310290455818177,20.99481470746533
402,0.0607920315861702,21.025643740570747
403,0.06285855680704117,20.999581562332263
404,0.0631289479136467,20.993111026417775
405,0.06096271127462387,21.01183101502117
406,0.06320072785019874,21.029016017560295
407,0.06263134345412254,21.036319563397587
408,0.06381508320569992,21.00298075377175
409,0.06283717915415764,21.044462270424233
410,0.0627772344648838,20.984353829158366
411,0.0639478375017643,20.972618106384097
412,0.0627033244073391,20.948439884859653
413,0.06362774312496185,20.816161378578144
414,0.06430625021457673,20.991742379635767
415,0.06314065530896187,21.017600262790392
416,0.06445888966321946,21.01087550334396
417,0.06286098927259445,21.00849625445299
418,0.06310421153903008,21.00693598232121
419,0.06358989760279656,21.050570127012442
420,0.06134930655360222,21.040117837935306
421,0.062241405397653576,21.00296962686323
422,0.0623288594186306,20.998847022901035
423,0.06440037071704864,21.029426227585827
424,0.06357247844338416,21.020225866235904
425,0.06346912890672683,21.035054732648724
426,0.06107092097401619,21.029679661191434
427,0.06269882515072822,21.03402300130988
428,0.061318730413913725,21.073145320085846
429,0.06465713575482368,21.045348928577027
430,0.06217123240232467,21.056934972922274
431,0.06329222172498702,21.00773524167146
432,0.06180009320378303,21.06305291409486
433,0.06334688872098923,21.01619287442675
434,0.0625144262611866,21.010733643319824
435,0.06360847041010857,20.994661864514292
436,0.06280447483062744,21.043321826173038
437,0.06319624572992324,21.035110043113555
438,0.06415931954979896,21.025076586483852
439,0.06227863922715187,20.96072235706402
440,0.06512827813625335,21.047195979674232
441,0.06195527225732803,20.976712331423965
442,0.06283431008458137,21.05428286863257
443,0.06434356078505515,21.053016155544164
444,0.06387817576527595,21.089698624029815
445,0.06298419699072838,20.879894346622958
446,0.06437157675623893,21.04070759847006
447,0.061911958307027816,21.04294104216104
448,0.063165832310915,21.053827144649695
449,0.06453838393092155,21.024103493234982
450,0.06198172003030777,21.02599967916017
451,0.06209851279854774,21.061097216585257
452,0.0606628480553627,21.056869611522178
453,0.06255733102560043,21.063505408298568
454,0.06153668761253357,21.074914874376002
455,0.06200567558407784,21.031240869493676
456,0.06129852890968323,21.01662693150404
457,0.06427108347415925,21.0351923243348
458,0.06342846438288689,21.037958973765317
459,0.06295630410313606,21.055310313005247
460,0.06307374581694603,20.989136996734093
461,0.06352961882948875,21.05582919589762
462,0.06251247599720955,21.056527043144648
463,0.06131997674703598,21.03699894962774
464,0.06414283573627472,21.061532604131575
465,0.06137855336070061,20.986786115090037
466,0.06364837870001792,20.951826598743153
467,0.06524878606200218,21.04794566005482
468,0.06281899258494378,21.07120349619713
469,0.06453698948025703,21.058588024628104
470,0.06321629494428635,21.063407376466817
471,0.06359236285090447,21.041000568094056
472,0.06286404579877854,21.083712523578868
473,0.06392917156219483,21.085878128329327
474,0.06300293356180191,21.01480878978687
475,0.0630402460694313,21.02483814766716
476,0.06386008903384209,21.0604892563249
477,0.06358155772089959,21.057154132911815
478,0.06335335984826088,21.054105448171782
479,0.06272839605808259,21.024960132966807
480,0.06210908830165863,21.041634193410673
481,0.06394529119133949,21.073886924724057
482,0.06334915608167649,21.05565114424931
483,0.06123901888728142,21.05450717443753
484,0.06163214772939682,21.09427998397176
485,0.06184884682297707,21.05847185704838
486,0.06263453170657157,20.996149161821677
487,0.06385960683226585,21.06715662865681
488,0.06173662930727005,21.02949894355131
489,0.06314679518342019,21.06324742349619
490,0.06074891835451126,20.987571301100683
491,0.06476916417479515,20.980545654201602
492,0.06276844277977943,21.03007424121963
493,0.06143660470843315,21.082195661890207
494,0.06271600753068923,21.05620077013367
495,0.0640048448741436,21.061726708940334
496,0.0617907252907753,21.08885174601229
497,0.060104694813489914,21.09099193078474
498,0.06314374834299087,21.048589825945818
499,0.06253060400485992,21.080859503865867
500,0.06290590196847916,21.069110467128915
501,0.06359442368149758,20.9112349452865
502,0.064227624386549,21.041930838270062
503,0.06244113013148308,21.08344670619292
504,0.0615400467813015,21.07579901202718
505,0.06278905987739564,21.064942922286875
506,0.06373158991336822,21.084387516224464
507,0.06278910025954247,21.09169573552087
508,0.06462464034557343,21.085726997150957
509,0.06340868905186653,21.08230357432431
510,0.0629884397983551,21.062603469230645
511,0.06333529517054558,21.05338121883959
512,0.06309085980057716,21.069671636380356
513,0.06215208277106285,21.088392730594187
514,0.06170034915208816,21.02862870617185
515,0.06304262578487396,21.04088739158947
516,0.06109778374433517,21.064697501292684
517,0.06069102585315704,21.077992334673947
518,0.06416951522231101,21.071907543652525
519,0.06390696063637734,21.0248093390228
520,0.0635993866622448,21.081851930512457
521,0.062039730250835416,21.08643587759119
522,0.06253518551588058,21.063736715176365
523,0.06655259311199188,20.952766301479095
524,0.06140710845589638,21.08486033309138
525,0.06580083057284355,21.054584398056633
526,0.06190536856651306,21.069561466398792
527,0.06554839208722114,21.070777069143002
528,0.06292298957705497,21.00900692543366
529,0.06256302267313003,21.06908878406576
530,0.06139553710818291,21.072843531919574
531,0.061859850883483884,21.07165604319441
532,0.06096414625644684,21.05013736305359
533,0.06362587660551071,21.07895666665222
534,0.06146064192056656,21.081479422521397
535,0.06489112213253975,21.10318517518381
536,0.06401214972138405,21.09684860627516
537,0.06179500505328178,21.068940796385085
538,0.06040453284978867,21.088692284812286
539,0.06145310193300247,21.078764774061288
540,0.06313728183507919,20.92138944309036
541,0.06418128862977028,21.121117333747264
542,0.061658362597227095,21.06855783302924
543,0.06244937673211098,21.09989759645723
544,0.06444798067212104,21.073416257875024
545,0.06243852943181991,21.062180027214538
546,0.062139732986688616,21.090717370667395
547,0.06315295830368996,21.076497150775655
548,0.061588032692670824,21.066269040700263
549,0.06428233355283737,21.0748029503353
550,0.06234721153974533,21.09173853771331
551,0.06266283497214317,21.056561690347205
552,0.06243613004684448,21.073044153023968
553,0.0622008353471756,21.081442470802187
554,0.06238385945558548,21.027576892903937
555,0.06165134578943252,21.091835629492905
556,0.06255250945687293,21.08566741903769
557,0.06426712602376938,21.07502411021736
558,0.06305782184004784,21.04720178618493
559,0.06480647563934326,21.099323606210543
560,0.06249249368906021,21.081325169601715
561,0.06169697538018227,21.112962946273743
562,0.06120090588927269,21.103003285779888
563,0.06335677817463875,21.05215399517662
564,0.06280758395791054,21.06512765502005
565,0.060884825438261035,21.04204147793598
566,0.06274764701724052,21.05737749727914
567,0.06283137872815132,21.087406669412758
568,0.060741882920265194,21.08227375798837
569,0.06345556437969208,21.108861205188006
570,0.06330046266317367,21.061908289389745
571,0.0622509554028511,21.07867449078434
572,0.06490154281258582,21.09048037069556
573,0.06250688821077346,21.03913223074467
574,0.06259908482432365,21.041746904985523
575,0.06234483018517494,21.08341985698695
576,0.06272022813558578,21.052371086457654
577,0.06208262324333191,21.02838723028806
578,0.06409278184175492,21.077473170625172
579,0.06401861116290092,20.98123698851538
580,0.06315006881952286,21.078354436233557
581,0.06126506805419922,21.08262482238173
582,0.06392086640000344,21.055516959845985
583,0.06236906453967094,21.07298902195904
584,0.06256284147500991,21.11828277369834
585,0.06413509398698806,21.12411837693708
586,0.06347492396831513,21.096744353401725
587,0.06433125525712967,21.025584701888008
588,0.06276214435696602,21.07898409954448
589,0.06382927671074867,21.087808457593518
590,0.06461089909076691,21.06449446460728
591,0.06150289937853813,21.11037495412044
592,0.0625471331179142,21.116499355696206
593,0.0638525813817978,21.078356585824377
594,0.061094110161066056,21.04667417823729
595,0.06178140714764595,21.080085548846835
596,0.06194849699735641,21.09028111209364
597,0.06356017440557479,21.11240772873921
598,0.06197544649243355,21.054150367271962
599,0.06266177773475647,21.08862667134562
600,0.06276870638132095,21.066848080364363
601,0.062162015736103055,21.11700225853157
602,0.06186111032962799,21.136066878727583
603,0.060511749088764194,21.156190283144806
604,0.06145554468035698,21.1446944443467
605,0.0625312328338623,21.130859675096172
606,0.06265369951725006,21.16529533383279
607,0.06307289004325867,21.148578314098884
608,0.06278562724590302,21.12749534741027
609,0.06342288479208946,21.16480374777898
610,0.06240667000412941,21.14580572107989
611,0.06254041716456413,21.130289027049887
612,0.0643322804570198,21.12393553857714
613,0.06162233635783196,21.146912181582895
614,0.06340325087308883,21.149326272570917
615,0.06275407701730729,21.162265188840074
616,0.06303437218070031,21.145367234519696
617,0.06133647784590721,21.16039366403444
618,0.061049787253141405,21.15325385381988
619,0.06153289720416069,21.164724410299748
620,0.06300429254770279,21.177203366836522
621,0.06312229111790657,21.14886225180575
622,0.06203582793474197,21.149577016996986
623,0.06345199152827263,21.132397168646875
624,0.06403697580099106,21.162580424087484
625,0.062288665920495985,21.17312473894299
626,0.06250365301966668,21.148108875475884
627,0.06301332280039787,21.163528001177298
628,0.0619707453250885,21.136957234656446
629,0.06301017180085182,21.13962634622806
630,0.06212545081973076,21.17351003117693
631,0.06146908968687057,21.15252453382772
632,0.06332321003079415,21.125981908725727
633,0.06379803478717803,21.149263455416122
634,0.062383605539798735,21.164317852605894
635,0.060633388310670853,21.159629309993832
636,0.06134227305650711,21.162916143606072
637,0.06319880738854408,21.159036472506518
638,0.06285379767417908,21.176726210746622
639,0.06297412052750588,21.169236416273232
640,0.06311787620186805,21.171827059469965
641,0.0624920180439949,21.189720675312905
642,0.06267945423722267,21.160083675217695
643,0.06217460259795189,21.15839871095563
644,0.06236922189593315,21.148958295645567
645,0.06424415871500969,21.167750330161915
646,0.06279427230358124,21.169670976772547
647,0.06257383212447166,21.172982054573552
648,0.06297694638371468,21.161497806086125
649,0.06352481573820114,21.08229224961939
650,0.06121118947863579,21.160617019400405
651,0.06360109716653824,21.154822987533496
652,0.06192302033305168,21.15172198518732
653,0.06082274913787842,21.177111049802683
654,0.06174947917461395,21.17616466994518
655,0.06328746423125267,21.186973866755192
656,0.06364704787731171,21.1524387203243
657,0.06234151363372803,21.185678175413855
658,0.06157563656568527,21.162851686602707
659,0.06349304646253585,21.16515568347529
660,0.06411613494157792,21.149347681685814
661,0.06187161222100258,21.08208284617882
662,0.06273853033781052,21.16572835418721
663,0.0630496595799923,21.155238056406354
664,0.06076063126325607,21.154480357086012
665,0.06176942259073257,21.17109326114318
666,0.06412464469671249,21.140637622471115
667,0.06274957180023194,21.183735671922513
668,0.06315398544073104,21.19682060108275
669,0.06085575640201569,21.189729351880253
670,0.061961474120616915,21.167442654243953
671,0.06192853271961212,21.165531007543304
672,0.0616243676841259,21.17718523815798
673,0.06369023889303208,21.1510196052513
674,0.06105481907725334,21.167014197886342
675,0.06294576451182365,21.180114159130582
676,0.06158614590764046,21.175196883203185
677,0.06287993595004082,21.185105435063434
678,0.06285954788327217,21.15686581819403
679,0.06102469876408577,21.177873195711072
680,0.06417773321270942,21.1477463339603
681,0.062353291511535645,21.143961969176143
682,0.06250646099448204,21.18160441881931
683,0.06374932140111923,21.16178914881293
684,0.06300203979015351,21.16929280990198
685,0.06114661753177643,21.170423560650242
686,0.06326451793313026,21.154899835922997
687,0.06170739233493805,21.1658741030205
688,0.06273712784051895,21.148203966296798
689,0.06265684947371483,21.182172021273548
690,0.06215361431241036,21.14718314781378
691,0.06121237888932228,21.16020397393112
692,0.06123734250664711,21.17125677824137
693,0.06105014070868492,21.182928091968027
694,0.06286721393465995,21.16618881083407
695,0.0633968023955822,21.180410251216742
696,0.060878005921840665,21.170166105712198
697,0.06150378048419952,21.188619589287846
698,0.06204645037651062,21.190374135695325
699,0.06135423392057419,21.17853867676345
700,0.06206588551402092,21.171577288639085
701,0.06282004699110985,21.178732699208357
702,0.05990768536925316,21.18934029198942
703,0.063069449365139,21.178575027256674
704,0.06163651704788208,21.181921545496298
705,0.06366384863853454,21.176217255802968
706,0.0629708844423294,21.185547948540535
707,0.06189364105463028,21.163962700563243
708,0.062115464508533474,21.15935230710875
709,0.06103578343987465,21.164465893926522
710,0.062016538977622986,21.16126881781794
711,0.06328829184174538,21.18261497148538
712,0.06370933026075364,21.178587502078003
713,0.06105733618140221,21.122397708539438
714,0.06237610310316086,21.156407518905567
715,0.062247079461812974,21.188469059167552
716,0.06155494600534439,21.15089111571201
717,0.061580468416213986,21.186313758829424
718,0.0620662634074688,21.169752534346394
719,0.06206909030675888,21.174269477636944
720,0.06264420032501221,21.189590589504338
721,0.06313646748661995,21.172171547092486
722,0.0610138800740242,21.184883088686743
723,0.06123212277889252,21.189020014891547
724,0.06328552812337876,21.16846559002609
725,0.06398537874221802,21.168271686655377
726,0.06224549978971481,21.209153515059374
727,0.06208949103951454,21.177328092844526
728,0.06361689299345016,21.170555052925923
729,0.06395110905170441,21.169874609844303
730,0.06178555205464363,21.160314813828908
731,0.06245604053139687,21.184967239930078
732,0.062252325266599656,21.166771722860513
733,0.06457057550549507,21.171754084805485
734,0.06250206544995308,21.158475205678197
735,0.06172843039035797,21.15812530614647
